ID,price
2,191000.0
3,234900.0
4,460000.0
5,442000.0
6,197000.0
7,329000.0
8,438924.0
9,460000.0
10,615000.0
11,515000.0
12,539000.0
13,335620.0
15,1105000.0
16,330000.0
17,276000.0
18,315000.0
19,830000.0
20,450000.0
21,246500.0
23,580000.0
24,495000.0
25,1525000.0
27,480000.0
28,775900.0
29,389500.0
30,345950.0
31,414500.0
33,252500.0
34,796000.0
35,620000.0
36,375000.0
37,448500.0
38,386500.0
39,350000.0
40,795127.0
41,380000.0
42,352500.0
45,775000.0
46,435000.0
47,678500.0
49,345000.0
51,998500.0
53,710000.0
55,1100000.0
56,535000.0
59,340000.0
60,244000.0
61,508000.0
62,429900.0
64,475000.0
65,495000.0
67,230000.0
68,720000.0
71,295000.0
72,625000.0
73,1620000.0
74,500000.0
75,525000.0
77,440000.0
78,679975.0
79,350000.0
81,269900.0
82,330000.0
83,490000.0
85,744000.0
86,490000.0
89,275000.0
90,825000.0
91,199950.0
92,333000.0
93,1600000.0
94,295000.0
96,252500.0
97,308500.0
98,518500.0
99,260000.0
100,395000.0
101,375000.0
102,532500.0
103,342000.0
104,380000.0
105,330000.0
106,552000.0
107,800000.0
108,215000.0
109,212000.0
110,319000.0
111,440250.0
112,356000.0
113,1980000.0
114,980000.0
116,2458000.0
117,235000.0
118,452000.0
120,560000.0
121,272500.0
122,385000.0
123,500000.0
124,295450.0
125,375000.0
126,804995.0
127,295000.0
128,225000.0
129,589000.0
130,495000.0
131,1998000.0
132,375000.0
134,802000.0
135,510000.0
136,625000.0
137,225000.0
138,790000.0
141,365000.0
142,385000.0
144,782000.0
145,592500.0
146,665000.0
147,305000.0
148,405000.0
149,572000.0
150,355000.0
152,427500.0
153,313000.0
154,450000.0
156,552000.0
157,550000.0
158,600000.0
159,299000.0
161,367500.0
163,482000.0
164,415000.0
167,265000.0
168,145000.0
169,739000.0
170,585000.0
171,685000.0
173,450000.0
174,388000.0
176,390000.0
177,320000.0
179,640500.0
180,175000.0
181,520000.0
183,251750.0
184,350000.0
185,165000.0
186,236000.0
187,650000.0
188,840000.0
190,452500.0
191,375000.0
192,1052000.0
193,200000.0
194,589999.0
196,290000.0
198,735000.0
199,260000.0
203,232500.0
204,336000.0
205,450000.0
206,430000.0
207,386000.0
208,323000.0
209,199000.0
210,508500.0
211,199000.0
212,309000.0
213,260000.0
214,467500.0
215,874000.0
216,1003000.0
217,1350000.0
218,346000.0
219,275000.0
220,368000.0
222,499950.0
223,300000.0
224,353000.0
225,466800.0
226,350000.0
227,500000.0
228,550000.0
230,540000.0
231,408000.0
232,517000.0
233,283000.0
235,495000.0
236,390000.0
239,269000.0
240,345000.0
241,338000.0
242,3300000.0
243,400000.0
244,575000.0
245,600000.0
246,259000.0
247,496600.0
248,450000.0
249,430000.0
251,308950.0
253,729999.0
254,450000.0
255,431000.0
256,240000.0
257,1600000.0
260,580000.0
261,608000.0
264,369950.0
265,284000.0
266,221000.0
267,240000.0
268,535610.0
269,562500.0
270,680000.0
271,175000.0
272,730000.0
273,655000.0
276,619850.0
277,685000.0
278,485000.0
279,453000.0
280,285000.0
281,440000.0
282,425000.0
283,699000.0
285,715000.0
286,279000.0
287,306000.0
288,305000.0
289,310000.0
291,385500.0
292,577000.0
293,465000.0
295,345000.0
296,655000.0
297,580500.0
299,529000.0
302,366000.0
303,349950.0
304,329000.0
305,815000.0
307,480000.0
308,178500.0
309,590000.0
310,781500.0
312,219900.0
313,355000.0
315,550000.0
316,364000.0
317,570000.0
318,825000.0
319,725000.0
321,530000.0
322,249500.0
323,800000.0
324,370000.0
325,340000.0
327,910000.0
328,1125000.0
329,420000.0
330,300000.0
331,300000.0
333,354000.0
334,660000.0
336,695000.0
337,522500.0
338,670000.0
339,500000.0
340,325000.0
342,454900.0
343,439000.0
344,635000.0
345,558000.0
346,595000.0
347,920000.0
348,635000.0
349,375000.0
350,810000.0
351,250000.0
352,535000.0
353,315450.0
354,312900.0
355,575000.0
356,630000.0
358,770000.0
359,250000.0
360,975000.0
361,210000.0
362,690000.0
363,490500.0
364,240000.0
365,900000.0
366,368000.0
367,653000.0
369,595000.0
370,825000.0
371,878000.0
372,464625.0
373,871000.0
374,545000.0
375,725000.0
377,208000.0
378,710000.0
379,285000.0
380,334900.0
382,262000.0
383,662990.0
384,789500.0
385,310000.0
388,268000.0
389,920000.0
390,995000.0
391,225000.0
393,440000.0
394,780000.0
395,275000.0
396,1084500.0
397,259950.0
398,475500.0
401,1899000.0
402,1148000.0
405,439950.0
406,405000.0
408,805000.0
409,750000.0
411,719000.0
412,565000.0
413,455000.0
414,342000.0
416,560000.0
419,470500.0
420,2750000.0
421,7700000.0
422,959000.0
423,846450.0
424,367500.0
425,366000.0
426,835000.0
427,464000.0
428,529000.0
429,394500.0
430,319950.0
431,590000.0
434,295000.0
435,275000.0
436,340000.0
437,374000.0
438,425000.0
440,2900000.0
441,268000.0
443,315000.0
444,950000.0
445,165000.0
446,338950.0
447,375000.0
448,915000.0
449,475000.0
450,680000.0
451,470000.0
453,447000.0
454,375000.0
455,300000.0
456,485000.0
457,790000.0
458,417838.0
459,392450.0
460,311000.0
461,122000.0
462,998000.0
463,2150000.0
464,452000.0
465,381000.0
467,187000.0
468,399500.0
470,300000.0
471,340000.0
472,655000.0
473,536000.0
474,1059500.0
475,475000.0
476,710000.0
477,599000.0
478,1300000.0
479,721000.0
480,605000.0
481,408000.0
482,489000.0
484,1457000.0
485,640000.0
486,393500.0
487,579000.0
490,449500.0
491,1525000.0
492,195000.0
493,366000.0
494,441000.0
495,400000.0
496,610000.0
497,925850.0
500,527000.0
501,420000.0
503,512031.0
504,409950.0
505,324360.0
507,572000.0
508,689000.0
509,485000.0
510,975000.0
511,448000.0
513,100000.0
514,470000.0
515,244000.0
516,690000.0
517,896000.0
518,299000.0
519,1850000.0
520,299000.0
521,449900.0
522,316000.0
523,1275000.0
524,576000.0
525,575000.0
526,342500.0
527,287500.0
528,274900.0
529,675000.0
531,1040000.0
532,395000.0
533,390000.0
534,425000.0
535,2480000.0
536,708000.0
537,792500.0
538,485000.0
539,760000.0
540,1000000.0
541,535000.0
542,452000.0
543,459950.0
544,280000.0
545,279000.0
546,635200.0
548,273500.0
549,480000.0
550,375000.0
551,705000.0
552,276000.0
553,560000.0
554,200000.0
555,335000.0
556,375000.0
559,475000.0
560,180500.0
561,320000.0
562,490000.0
564,225000.0
565,598800.0
567,601000.0
568,311100.0
569,239950.0
570,327000.0
571,780000.0
573,170000.0
574,1640000.0
575,345000.0
576,505000.0
577,253000.0
578,510000.0
579,300000.0
580,395000.0
581,315000.0
583,479900.0
584,290000.0
585,475000.0
586,810000.0
587,206000.0
588,235000.0
589,548000.0
590,1640000.0
591,356500.0
592,373000.0
594,365000.0
595,300000.0
596,597000.0
597,487500.0
599,585000.0
600,290000.0
601,517000.0
602,425000.0
603,220000.0
604,425000.0
605,500000.0
606,244500.0
607,450000.0
608,525000.0
609,265800.0
610,309900.0
611,660000.0
613,840000.0
614,310000.0
615,267500.0
616,313000.0
617,317000.0
618,378750.0
619,1675000.0
620,503000.0
621,810000.0
622,780000.0
623,342000.0
625,310000.0
627,268500.0
629,554000.0
631,340000.0
632,350000.0
633,780000.0
634,300000.0
635,130000.0
636,458000.0
638,685000.0
639,455000.0
640,206135.0
641,235000.0
642,447450.0
644,357500.0
645,940000.0
646,310000.0
647,341950.0
648,1274950.0
649,444500.0
650,249000.0
651,320000.0
653,274000.0
654,450000.0
655,299999.0
656,216650.0
658,306000.0
659,439500.0
660,213500.0
661,206000.0
662,454000.0
664,257000.0
667,229950.0
668,320000.0
669,765000.0
670,390000.0
671,600000.0
672,205000.0
673,598800.0
675,308000.0
676,823000.0
678,609000.0
679,539500.0
680,293000.0
681,700000.0
682,540000.0
684,195000.0
685,625000.0
686,292000.0
688,152275.0
689,375000.0
691,255000.0
692,185000.0
693,637800.0
695,385000.0
696,1039000.0
697,559900.0
698,560000.0
699,215000.0
701,573000.0
702,479000.0
704,1700000.0
705,833000.0
709,554000.0
710,605000.0
712,720000.0
713,285000.0
714,1488000.0
715,165000.0
716,199000.0
717,465000.0
718,487000.0
721,252500.0
722,397990.0
723,592100.0
725,467000.0
726,589000.0
727,399900.0
728,251700.0
730,449000.0
731,175000.0
732,495000.0
734,335000.0
735,321500.0
736,270000.0
738,750000.0
739,379900.0
740,600000.0
741,387500.0
742,299950.0
744,345000.0
745,350000.0
746,467000.0
747,259500.0
748,531000.0
750,384950.0
751,499900.0
752,420000.0
754,369500.0
755,580379.0
756,199000.0
757,715000.0
758,330000.0
759,612000.0
760,325000.0
761,659950.0
762,180000.0
763,410000.0
764,392000.0
765,386000.0
766,818000.0
767,600000.0
768,1755000.0
769,478000.0
770,725000.0
771,426950.0
773,282500.0
774,778000.0
775,500000.0
777,870000.0
778,605000.0
779,1395000.0
780,253779.0
781,194250.0
782,312000.0
783,465000.0
784,715000.0
785,1651000.0
786,439995.0
788,600000.0
789,265000.0
790,795000.0
793,299500.0
794,280000.0
796,570000.0
797,575000.0
798,319000.0
799,350000.0
801,627500.0
802,402000.0
803,330000.0
804,252000.0
805,520000.0
807,785000.0
808,102500.0
810,441000.0
812,342000.0
813,165000.0
814,790000.0
815,590000.0
816,785000.0
817,210000.0
819,410000.0
820,870000.0
822,291970.0
823,280000.0
824,260000.0
825,341500.0
826,640000.0
827,615000.0
828,570000.0
830,1200000.0
831,350000.0
832,700000.0
834,649000.0
836,440000.0
837,450000.0
838,337000.0
839,879000.0
840,243000.0
841,350000.0
842,152900.0
843,500000.0
844,718000.0
845,530000.0
846,865000.0
847,290000.0
849,736500.0
851,377691.0
853,305000.0
854,279950.0
855,215000.0
856,477500.0
857,389250.0
858,630000.0
859,959000.0
860,458000.0
861,358000.0
862,515000.0
863,495000.0
864,1250000.0
865,450000.0
866,500000.0
867,220000.0
868,725000.0
870,700000.0
871,357500.0
872,289500.0
873,505500.0
874,350000.0
875,493000.0
877,1430000.0
878,1140000.0
879,700000.0
880,950000.0
882,478000.0
883,622000.0
884,599000.0
885,762000.0
886,510000.0
887,629000.0
888,545800.0
890,610000.0
892,640000.0
893,900000.0
894,260000.0
895,500000.0
896,605000.0
898,350000.0
899,579950.0
900,295000.0
902,299900.0
903,340000.0
904,379950.0
905,118125.0
907,706000.0
908,270000.0
909,529219.0
910,450000.0
911,625500.0
912,624500.0
913,950000.0
914,800000.0
915,500000.0
916,425000.0
919,210500.0
920,667500.0
921,455000.0
922,254000.0
923,305000.0
925,378500.0
926,458000.0
927,540000.0
928,616200.0
929,287653.0
930,585000.0
931,230000.0
934,295000.0
935,325000.0
936,578000.0
937,505000.0
938,800000.0
939,894400.0
940,400000.0
941,238000.0
942,1700000.0
944,1315000.0
945,439500.0
947,501000.0
948,542500.0
949,532500.0
952,1025000.0
953,445000.0
954,306000.0
955,785000.0
956,440000.0
957,329950.0
958,585000.0
959,998000.0
960,850830.0
962,349500.0
964,560000.0
965,530000.0
967,250000.0
968,279000.0
969,645000.0
970,355000.0
971,297262.0
972,285000.0
973,276750.0
974,425000.0
975,279950.0
976,185000.0
977,545000.0
978,407000.0
981,208000.0
982,820000.0
983,161700.0
985,215000.0
986,657044.0
987,442500.0
988,435000.0
989,462608.0
990,415000.0
991,427200.0
992,510000.0
993,469000.0
994,285000.0
995,299000.0
997,350000.0
998,252000.0
999,473000.0
1000,429000.0
1001,603000.0
1002,272000.0
1003,520000.0
1004,577000.0
1005,700000.0
1006,351000.0
1007,1333000.0
1008,212625.0
1009,239900.0
1010,599990.0
1011,420000.0
1012,260000.0
1015,210000.0
1016,935000.0
1017,457500.0
1018,1225000.0
1019,740000.0
1021,384400.0
1023,210000.0
1024,539950.0
1025,570000.0
1026,500000.0
1027,205000.0
1028,546800.0
1029,280000.0
1030,344000.0
1031,378000.0
1032,222500.0
1033,294010.0
1034,527550.0
1035,397500.0
1037,1122500.0
1038,739888.0
1040,225000.0
1041,219950.0
1042,340000.0
1043,1250000.0
1045,429950.0
1046,262500.0
1047,736000.0
1048,492000.0
1049,910000.0
1050,260000.0
1051,379900.0
1052,189000.0
1053,420000.0
1056,229050.0
1057,280000.0
1058,345000.0
1059,750000.0
1060,170000.0
1062,400000.0
1063,1375000.0
1064,375000.0
1065,868500.0
1066,674725.0
1067,610000.0
1068,338000.0
1069,267000.0
1072,712000.0
1073,452000.0
1074,720000.0
1075,640000.0
1077,538000.0
1079,548800.0
1080,170500.0
1081,288000.0
1082,635000.0
1083,410000.0
1084,179950.0
1085,470000.0
1086,1110000.0
1087,375000.0
1088,665000.0
1089,281000.0
1090,225000.0
1092,203000.0
1094,450000.0
1095,680000.0
1096,312000.0
1097,549000.0
1098,206000.0
1101,261590.0
1103,640000.0
1105,650000.0
1106,785950.0
1107,195000.0
1108,405000.0
1109,725000.0
1111,1015000.0
1113,502775.0
1114,550000.0
1116,893880.0
1117,299500.0
1118,472000.0
1121,717000.0
1122,218000.0
1123,257000.0
1124,340000.0
1125,711000.0
1129,157500.0
1130,537500.0
1131,437000.0
1132,590000.0
1133,375000.0
1135,319950.0
1137,820000.0
1138,435000.0
1139,616000.0
1140,524000.0
1141,735000.0
1142,285000.0
1143,280000.0
1145,449500.0
1146,229950.0
1147,292500.0
1150,520000.0
1151,525000.0
1152,235000.0
1153,289950.0
1154,210000.0
1155,545000.0
1156,560000.0
1157,659000.0
1158,249000.0
1159,440000.0
1161,987000.0
1162,290000.0
1163,263000.0
1164,998000.0
1165,1650000.0
1166,430000.0
1167,1240000.0
1168,188000.0
1169,387000.0
1170,370000.0
1171,402500.0
1172,500000.0
1174,400000.0
1175,549900.0
1176,264500.0
1177,825000.0
1179,905000.0
1180,320000.0
1181,708000.0
1183,263000.0
1184,229000.0
1186,229500.0
1188,475000.0
1190,850000.0
1191,611000.0
1194,257000.0
1197,162000.0
1198,620000.0
1199,313500.0
1200,489000.0
1201,660000.0
1202,449000.0
1203,330000.0
1204,517500.0
1206,284000.0
1207,236775.0
1208,975000.0
1210,875000.0
1211,461000.0
1212,552500.0
1213,561750.0
1215,480000.0
1216,374950.0
1218,385000.0
1219,185000.0
1221,276200.0
1222,496800.0
1223,385000.0
1226,675000.0
1227,530000.0
1228,309950.0
1230,729953.0
1231,399950.0
1232,425000.0
1233,2135000.0
1234,646000.0
1235,390000.0
1236,770000.0
1237,348450.0
1238,465000.0
1241,487500.0
1242,1300000.0
1243,680000.0
1244,680000.0
1245,186375.0
1246,550000.0
1247,180000.0
1248,199500.0
1253,1300000.0
1256,295000.0
1257,512000.0
1258,425000.0
1259,190000.0
1260,258000.0
1261,240000.0
1262,135000.0
1264,177500.0
1265,257000.0
1266,489000.0
1267,345000.0
1268,794154.0
1270,290000.0
1271,250000.0
1272,636000.0
1273,775000.0
1275,740000.0
1276,304900.0
1277,415000.0
1278,180000.0
1279,835000.0
1280,710000.0
1282,333000.0
1283,390000.0
1284,598500.0
1285,875000.0
1286,950000.0
1287,310000.0
1288,365000.0
1289,520000.0
1290,475000.0
1291,350000.0
1293,305000.0
1294,275000.0
1295,295000.0
1296,479000.0
1299,695000.0
1300,289000.0
1301,240000.0
1302,799200.0
1303,230000.0
1304,407500.0
1305,268643.0
1306,660000.0
1307,440000.0
1309,1195000.0
1310,287000.0
1311,322000.0
1312,292000.0
1314,899000.0
1315,355000.0
1316,505000.0
1317,526500.0
1318,380000.0
1319,339950.0
1320,257500.0
1321,550000.0
1323,600000.0
1324,750000.0
1327,1150000.0
1329,350000.0
1333,295000.0
1334,150000.0
1335,228000.0
1336,515000.0
1337,325000.0
1338,1481000.0
1339,575000.0
1341,278500.0
1342,355000.0
1343,320000.0
1344,350000.0
1345,257500.0
1346,1050000.0
1347,545000.0
1349,199950.0
1351,219000.0
1352,533300.0
1353,549000.0
1354,350900.0
1358,135000.0
1359,541000.0
1360,1065000.0
1361,315000.0
1363,540000.0
1364,445000.0
1365,446500.0
1366,403000.0
1367,957500.0
1370,549900.0
1371,1031000.0
1372,615000.0
1373,295000.0
1374,725000.0
1375,310000.0
1376,250000.0
1377,348000.0
1378,400000.0
1379,209950.0
1380,465000.0
1381,750000.0
1382,172500.0
1383,898000.0
1385,244000.0
1386,800000.0
1387,850000.0
1388,432000.0
1389,321500.0
1390,435010.0
1391,185000.0
1393,230000.0
1394,290000.0
1395,378000.0
1396,995000.0
1398,310000.0
1399,195000.0
1400,866000.0
1402,250000.0
1403,515000.0
1404,378000.0
1405,385000.0
1406,415000.0
1407,435000.0
1408,300000.0
1409,269000.0
1410,998000.0
1411,288000.0
1412,580000.0
1413,695500.0
1414,480000.0
1415,483000.0
1416,609000.0
1417,719000.0
1418,784500.0
1419,600000.0
1420,660000.0
1421,390000.0
1422,442500.0
1423,250000.0
1425,570000.0
1428,920000.0
1429,375000.0
1430,453500.0
1431,1080000.0
1432,760369.0
1433,320000.0
1434,505000.0
1435,420000.0
1436,358000.0
1437,655000.0
1438,854000.0
1439,1880000.0
1441,1035480.0
1442,152000.0
1443,263500.0
1444,400000.0
1445,600000.0
1446,370000.0
1448,474900.0
1449,380000.0
1451,444950.0
1452,798500.0
1455,620000.0
1456,360000.0
1457,495000.0
1458,702500.0
1459,1300000.0
1460,207000.0
1461,282500.0
1462,695000.0
1463,449000.0
1464,431000.0
1466,960000.0
1467,507000.0
1468,650000.0
1470,266000.0
1473,241450.0
1474,165000.0
1475,799000.0
1476,484000.0
1477,288790.0
1478,310000.0
1479,920000.0
1481,500000.0
1482,415000.0
1483,315000.0
1484,150000.0
1485,549950.0
1487,579000.0
1488,1230000.0
1489,297950.0
1490,625000.0
1491,441500.0
1492,301500.0
1493,595000.0
1494,179950.0
1496,2250000.0
1497,289950.0
1498,753000.0
1499,500000.0
1500,465000.0
1501,645000.0
1502,381000.0
1503,428750.0
1506,850000.0
1507,575000.0
1509,555000.0
1510,600000.0
1511,1015000.0
1512,310000.0
1514,1211000.0
1515,570000.0
1516,650000.0
1518,343500.0
1519,305000.0
1520,617950.0
1521,292500.0
1522,530000.0
1523,415000.0
1524,100000.0
1525,650000.0
1526,530000.0
1528,285000.0
