var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32
-0.33586365991763195,-2.4257012280769117,0.4528508410960729,-1.38192430727638,-0.4255907193419518,-1.4614984092198338,-0.4170822049272503,-0.9442257248301977,-0.3512242522145498,1.4740455471113443,1.167691322886885,-1.0543745895743113,0.11894235673167602,-0.30918541082602535,0.5110797131250607,0.40928832644526975,1.50607475478245,-1.2411376193844488,-0.3638056145052985,-0.7133360700947476,-0.5637613287781265,-0.2584060043441153,1.715713647342013,0.30022731484520043,0.43982756969865955,-0.094772091064073,1.5519945810713731,3.3084459674286504,-0.3913769155988918,1.9638286576513428,-1.4586053320693662,-0.34865212100122545
0.8035353693101321,-0.6994329629753187,0.09557900036171568,0.7880533003523829,-0.2676739847265017,-0.3707457762547778,0.6360341561677757,-1.6745843535284686,-0.05846485503058904,-1.1889733831116467,1.2851891587417643,-0.598661023849171,1.2418000647686083,1.6422650477461156,0.2953389699651626,1.7395666959133158,0.185417826290548,2.0975265891375106,0.30473601525387883,-0.16147663002673623,2.0236958118637838,0.6721724769327537,-1.348878526927924,-0.8994802143207372,-1.2718859011917354,0.33373433491758175,-0.37356527203379064,-2.091507842144907,-0.715244670587941,-0.6884412153836619,0.9109270438272226,-0.7468991517525391
-0.408470259278957,-0.36110531440983057,-0.8572776219499759,0.33829379227728956,2.3178205829528364,-0.09992841999527469,0.5570530190950287,-0.8479324111912333,0.9734706821014123,0.10120277750007545,0.5666727775710939,0.845139102235462,0.10369344278780591,-0.1986245289622044,1.732117616614306,1.1685969185010272,1.6647808204422425,0.40664446392206877,-1.0559075264750473,0.2751470954928757,-1.2019169322992693,-1.0380286588892844,-0.3883529350394879,0.9185526947965854,-1.9844215020194504,0.38505505714361093,1.1614142838356483,-1.280253155194194,2.8318015916623485,-0.9537707525381198,-0.22846595424497337,0.7662544541428471
-0.6905989812176458,0.7779278021500481,-0.0799628994470048,0.16408620047471348,1.7217020986984368,0.14676082478432623,-0.988635665216337,0.8853440673723821,0.6470525611802133,0.6746085695573758,-0.2277890517585967,-0.03056316962546955,1.3780981080978327,-0.09625895360702398,-0.7401243833453733,-1.9709326985599471,0.5089519988413843,-1.7198028569890325,0.4922623286360033,-0.6410308905348278,-1.2684610558029732,-0.01868966864714554,0.33707376854664467,-1.4062239753683476,-0.6997282527472535,-0.8360684372378535,-0.22631539539587148,1.2608932295712103,-0.7816302130191971,-0.21999467547070167,0.8712891141147342,0.017578298357627337
0.17981927426507308,-0.6682672759831652,0.3818494119737415,-0.8841961472910329,0.7585189739312398,-1.0261899708204594,0.9862272653277345,-1.663166809171182,2.2905506092717647,0.5648446659666408,0.43636174423105006,0.4894388753859004,0.8894636962961532,-0.29835456939789423,2.2026968894400345,0.6159663156034962,1.5023954988669523,0.7136821133761332,-1.1322897601540007,-0.9878263714778249,-0.9749795206246205,-2.483119580907586,-0.7001365022164769,-0.1538248013198059,-1.8353128498071747,0.18213062897376162,0.8902470432988923,0.02479149668998292,1.4899545222316348,1.2763565452763592,-0.2851440533151187,1.0664858774769115
-1.0544701307227784,-0.37113279262818655,1.8986892514507832,-0.3382739200786244,-1.4680444432726107,0.8178436671775872,0.6602552910067684,-0.8581552304285531,-1.8750317188529795,-1.1158737220910167,0.47489027255131827,-0.6411813976277918,0.006203068804297225,1.524512555988639,-0.15532245373624218,0.965400200192073,-1.0114177840940057,0.0917280198800848,0.9070850131173738,0.2755045993383165,1.1857476796750437,0.39541335071350986,1.5090724685609627,1.1404940191227415,0.8202562532617893,-0.4299374589788678,-0.5829464990226244,-1.0656543575339923,-0.7823079966924358,-1.0337287737134435,1.7339646253950962,-0.33942745163715293
-0.12274467926249227,1.0725660425407515,-0.09678526110315566,1.265342503089591,2.489283684511495,0.15782007290694833,1.285824611500504,0.8568852760337256,1.2473449043004636,-0.7115479113591853,-1.026193792734344,0.46671551170550346,0.019441582752471712,-0.27171970430371384,-1.9746593165918107,-0.14019563712235297,0.8872946787961431,-0.0008903619328433299,-0.4935940274684952,0.9370342501397348,-0.9451896241827812,-1.4002607590571179,-1.0055129510830207,-1.9157956767811732,-0.24231211498014302,-0.2611177533517048,-0.5634858608693404,0.3241939370286943,-0.22442508533361621,0.8982493754376653,-0.8768063776819129,-0.4623834371527173
-0.4104978959777325,-1.5340030551938781,-0.3795798061858459,-1.421368051961815,1.3567079224316552,-0.6414083715765415,-1.9217614284063926,-0.7133208611819063,-0.33953070216106346,1.088281421600994,-0.5616707324009087,-0.35625803952171375,-1.4345428658415682,0.9052533306671104,0.14317072323060484,0.33399571560769764,-0.18157839535276146,-0.7685674820727235,2.466597083947079,0.37266497003500476,-1.0084662871641097,0.036088578338133885,-0.8690352608394731,-0.9164289531480457,0.6192036057440421,-1.2447784807105233,0.6597689100925055,0.9551802367040456,0.2726840600410802,0.48646227351785026,-1.2164080118864349,2.3367531946342637
0.7974208978653011,-1.791718365670886,0.15307962141408166,-0.38373402608828633,0.45361220575649824,0.44306988427879984,0.37759809662526267,-0.3585755739249072,-0.6205185538317042,1.0444282330258714,-0.45753627100214717,-0.4937703555550838,1.382937727274561,0.3533915152928228,0.7773823068321865,0.3151778626156319,-1.13281021866638,0.5520221937724468,-0.18571907188995893,0.14504337717393465,-0.1910091480524409,0.6921394957584159,0.7514171920476241,1.4929162301678358,-0.392327115257219,-0.14743958283520855,-0.06828633668431168,0.14513361674070013,1.5697268079849347,-2.233813420239664,0.786394746707024,-0.7383090199016974
0.9418100963784461,-1.525838988769174,-0.9045589135921019,0.09711830937086066,-0.14015501449543782,-0.1294119856409206,0.7038929908642236,-0.015251982982102293,-1.2980629892013815,-1.2465751028118193,1.5166281610029422,-2.0681586860011136,0.5245725182979751,-0.9523581136564508,1.09605560337405,0.547475049855064,-1.9542113718734146,0.24357074493441017,1.3010709771811406,-0.5499250711184038,1.2355156617325807,0.19258069814732137,-0.23182206966614505,-1.4954396117369708,0.12297666348596617,0.20429256555016836,0.7432527299833422,0.8308800934000182,-1.077137694344521,0.11795107262835171,-0.363359742633612,-0.31373365862020547
