Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,Amount,Class
60.0,1.06914138489519,0.0437859251672304,0.309867290850673,1.31669399295505,-0.462393623949898,-0.857887604269692,0.207903690796087,-0.191269941989371,0.0563978989012889,0.041567455076056,-0.507358124813112,-0.108666220084406,-0.473257348257937,0.452045889971559,1.00567481039881,0.185441397662765,-0.43997575238942,89.4,0
406.0,-2.3122265423263,1.95199201064158,-1.60985073229769,3.9979055875468,-0.522187864667764,-1.42654531920595,-2.53738730624579,1.39165724829804,-2.77008927719433,-2.77227214465915,3.20203320709635,-2.89990738849473,-0.595221881324605,-4.28925378244217,0.389724120274487,-1.14074717980657,-2.83005567450437,0.0,1
426.0,-1.93205540371232,1.72461780176378,1.28822881142765,-0.396997995213887,-0.140202424316537,2.47052082570381,-1.86529822066808,-5.18685485771027,0.79476354237478,0.155379390635381,0.0345173169570061,0.906737901095801,-0.0271717763506107,-0.404303277477776,-0.473949407683883,0.274034093000964,-0.222340225774832,16.19,0
472.0,-3.0435406239976,-3.15730712090228,1.08846277997285,2.2886436183814,1.35980512966107,-1.06482252298131,0.325574266158614,-0.0677936531906277,-0.270952836226548,-0.838586564582682,-0.414575448285725,-0.503140859566824,0.676501544635863,-1.69202893305906,2.00063483909015,0.666779695901966,0.599717413841732,529.0,1
674.0,-0.719064773736543,0.638953749687724,0.686334858819506,-0.02323958926927,2.31789038851367,3.871978287714,-0.312796992393582,1.08977963466096,-0.596925094356398,-0.0061418718633758,-0.242883073733917,-0.384491308595419,0.109079265216535,0.187565453471673,1.82347187139004,0.274345779033311,-0.69772984993587,22.0,0
800.0,1.25665181010961,0.42751909325151,0.327080184159059,0.683805410696993,-0.281307025882546,-1.04911560700156,0.156023257478518,-0.261677787695167,-0.121513864944999,-0.312627038370386,0.107478039180536,0.775869394671592,1.24280827869177,-0.489823758647123,0.982388103589917,0.430798817967564,-0.0633069327968992,1.98,0
1453.0,1.26076951707076,0.304055829352842,0.526804872550792,0.612919396658564,-0.411675423875688,-0.972701902181287,0.113089767138169,-0.248101744717842,-0.0684768207184974,-0.0878643369140431,-0.0914523927938106,0.767566590185918,1.06730342086832,0.0895465492407084,0.949731565691493,0.268797785372359,-0.467474226620158,1.98,0
1607.0,-0.355813435094563,1.03712323735279,1.14280871329365,-0.139667511618534,0.223897149293269,-0.44736333014069,0.572302180607259,0.126015392475486,-0.554028528452923,-0.32852510251166,1.05895020964975,0.218766483575106,-0.394743034584647,-0.1573129339203,0.275715377530685,0.714486114732554,-0.35385700855787,3.87,0
1817.0,-1.19380771868405,1.15666225465249,-0.220593657789598,-1.18634150655464,2.32085225015537,3.58919824638462,0.0469710403310289,1.02779301196202,0.39418005743623,0.515074257272763,-0.550350868537897,-0.0546298194272261,-0.269153680827634,-0.241898081488905,-0.179275737410223,-0.153935106867449,-0.463560743388435,2.44,0
2321.0,1.30304475560403,-1.01124420176668,1.05292575904621,-0.528085734168508,-1.6754787429939,0.0865963406501959,-1.36412861705895,0.333395933806141,0.0764936076036418,0.719366353783069,0.118168867139222,-0.494092734301675,-1.93912290429804,0.0260037084048404,-0.326102448033579,-0.903500578840336,-0.0813103412803878,7.79,0
2853.0,-1.91575509941081,1.97789710324945,1.19195242001369,0.949368023958222,-0.872612632651279,-0.392552921125769,-0.196058023271921,0.840581186283744,-0.114935259096332,-0.153423125597205,-1.07320562315764,0.311109496386754,-0.230530611489589,0.350991728198363,0.066439374231734,-0.46299814697014,0.549124806928154,0.99,0
2941.0,-0.459412069077787,0.540497392023857,1.15755198584912,-2.14146004109077,0.220650982644249,-0.852102546287626,0.924108915979556,-0.10902886325353,0.720050995281386,-0.993509386588408,1.57660776052886,0.490027212408053,-1.43881789893917,0.532226692074956,0.538859826206997,-0.685750619587159,-0.406816521847011,1.0,0
3046.0,-0.302520690013682,0.447473606170949,-0.495757487926775,-3.21479928170564,2.70504105264306,2.76243958474878,0.593846555077562,0.556451025514572,0.697719595505647,-1.09018090617913,-0.111087964243309,0.0626523474576219,-0.238457031495562,0.215738138536011,1.06935589341597,-0.255230524748655,-1.07208498526811,1.0,0
3172.0,-1.25908895569613,-0.56571730916029,2.60107623335282,3.59851573676486,-1.49299720286867,1.68329363995106,0.699787715817175,0.124256350499356,0.277511910921642,0.443676540539995,-1.11624869411526,-0.84942422058379,-1.71346260006812,-0.782570350409442,-0.45166114669502,-0.998183584022907,1.01615739265684,339.96,0
3376.0,-0.348389120338073,0.588212923788357,0.528223127443131,-2.52078332351498,1.09308399762209,0.0722938040294173,0.974545491916972,-0.0790593548952891,0.640129240056514,-1.02751279126899,0.388749813387184,0.631116969590471,0.0706507434235301,0.192525457165477,0.517634319151774,-0.287681502851088,-1.04588118083388,1.0,0
3739.0,1.31497258398131,-0.498729400071522,0.780155906538384,-0.412900885973406,-1.14648976619158,-0.740208657237997,-0.780600782521984,-0.0865212527971652,0.680690428044114,0.226948545543331,1.05603274085738,-3.55385060129873,0.432585093495549,1.59424360841523,0.451948549089146,0.883188053171877,1.42220115090982,23.23,0
3814.0,-0.185954741168133,1.50107904330664,0.849012470315673,3.10225104807809,0.123136337964367,0.774451043498209,-0.456751078749387,-2.77707235270143,-1.0219479404699,-0.0214608875826829,1.92940929146937,-1.93419727001301,1.69012413844285,2.62665328983198,-0.371187590118113,0.130106501529531,0.630578821784158,67.46,0
4076.0,-0.395658304944167,0.994823534360994,1.92560435857857,1.19227393332991,-0.4030334679083,0.297525677564972,-0.454775500597072,-1.52490299868585,1.41407844998895,-0.831977051129018,0.590784583849424,-2.25958813590657,0.651910976275283,1.64267607758693,-0.654317872753339,-0.614103979310688,1.23683377431821,9.6,0
4230.0,-0.436553630535717,0.417181421677705,2.26147464245808,1.06506867989224,0.663960674441916,0.846917697640206,-0.199787026229772,0.0329969416330705,1.17394164662274,-0.31656743181327,1.07323280833451,-1.75442774606941,2.84018419482296,0.889050767138842,-0.48283090042839,0.118215587597539,-0.127547013186864,5.66,0
4347.0,-0.899297882135813,2.44069348270932,-2.44841318374849,1.92115394050188,-0.0164209765962497,-2.07884909497128,0.858759823187516,-0.069804655721718,1.56364524551576,-0.478537288114616,2.14306732938353,-2.74957229845743,1.56844252011981,-2.11505390943513,0.374040891197094,0.747025414973997,3.83854758364019,90.83,0
4462.0,-2.30334956758553,1.759247460267,-0.359744743330052,2.33024305053917,-0.821628328375422,-0.0757875706194599,0.562319782266954,-0.399146578487216,-0.238253367661746,-1.52541162656194,2.03291215755072,-6.56012429505962,0.0229373234890961,-1.47010153611197,-0.698826068579047,-2.28219382856251,-4.78183085597533,239.93,1
4524.0,0.948708383512587,0.773463722025416,0.554057326846883,3.95414119430374,0.278387799716443,-0.385652251468666,0.626363141214878,-0.301451245509876,-0.39387061491088,0.776148347712007,0.425588167381883,-2.51336594647534,2.04985150877023,1.84763261732721,-0.872196946674781,0.819029475940022,0.0591124070346386,119.14,0
5438.0,-0.518471737435108,1.1894310331994,0.696610782137978,1.23893387079298,-0.482480946935558,-0.684281086759303,0.476516435893806,0.132058033406124,0.736131272072407,-0.654597227478583,0.216380859950185,-2.78098839972958,1.13552305245562,2.13885816868097,0.333906578548128,-0.13001143562762,0.707211589654361,74.93,0
5902.0,-2.38709030404651,-0.0620362994807334,2.3002462193911,0.937784931968607,-1.6162763643286,1.89915693850042,-0.653509546462915,0.614491926571345,2.02930805225681,1.51504675644953,0.804629349293629,-2.4902289702929,0.339202435389725,0.249789898837294,-2.23025613904582,-2.56227133132324,1.62295473014546,150.0,0
6234.0,-0.709876417084452,1.46573956709268,1.15565095967338,-0.115278944422227,0.780295020693984,-0.40429373786856,1.04841403245108,-0.6198325113604,1.5571811342721,0.245733154529956,0.382748536925227,-2.52957031766514,2.7884297199606,0.174016633176729,0.221935030870035,0.343062396189315,0.148212829719196,17.99,0
6986.0,-4.39797444171999,1.35836702839758,-2.5928442182573,2.67978696694832,-1.12813094208956,-1.70653638774951,-3.49619729302467,-0.248777743025673,-0.24776789948008,-4.80163740602813,4.89584422347523,-10.9128193194019,0.184371685834387,-6.77109672468083,-0.0073261825777121,-7.35808322132346,-12.5984185405511,59.0,1
7519.0,1.23423504613468,3.0197404207034,-4.30459688479665,4.73279513041887,3.62420083055386,-1.35774566315358,1.71344498787235,-0.496358487073991,-1.28285782036322,-2.44746925511151,2.10134386504854,-4.6096283906446,1.46437762476188,-6.07933719308005,-0.339237372732577,2.58185095378146,6.73938438478335,1.0,1
7535.0,0.0267792264491516,4.13246389713003,-6.56059996809658,6.34855667313983,1.32966566904142,-2.51347884762413,-1.68910220031328,0.303252800547589,-3.13940905736457,-6.04546779778801,6.75462544809695,-8.94817857893317,0.702724998099873,-10.7338541032306,-1.37951985681718,-1.63896011485587,-1.74635013628103,1.0,1
7551.0,0.316459000444982,3.80907594667829,-5.61515901119457,6.04744510216478,1.55402595692572,-2.6513531120137,-0.746579273100222,0.0555863112529252,-2.6786785422399,-4.95949291161496,6.43905335158373,-7.52011739288703,0.38635166741077,-9.25230724747513,-1.36518841502051,-0.502362190618164,0.784426598154274,1.0,1
7571.0,-0.332832135310443,1.17170282130304,2.09264923515071,1.30711985315687,0.0160149463480506,-0.328277709918314,0.75819971934478,-0.351387867649196,0.806479717617953,-0.174538537941033,0.734112573246539,-2.25422422750183,2.63619251303353,1.20612703496963,0.606800162608141,-0.284118571413232,0.391875774433643,36.0,0
8408.0,-1.81328048476897,4.91785071056565,-5.92612969400656,5.70150043141163,1.20439257214362,-3.03513754815611,-1.71340206347108,0.561257390902032,-3.79635425171163,-7.45484065078351,7.38805512292025,-10.4752286504099,-0.379314526756117,-11.7367291212569,-2.08698895215593,-2.44235398293755,-3.53552351168246,1.0,1
8451.0,0.314596589729515,2.66067027657541,-5.92003738034463,4.52249960508858,-2.3150272861839,-2.27835165394776,-4.68405393631569,1.20227026523098,-0.694695511200349,-5.52627805985834,6.66243683071252,-8.52546492534563,0.742745446888019,-7.67866801029943,0.593070459066131,-4.47813659534324,-5.84426647937357,1.0,1
8507.0,-1.12010625802958,1.31487378248157,2.14506634687651,3.10271714193877,-0.576003411861868,1.09124968884019,-0.433941964654685,0.569730300817562,0.749697059925321,0.839090834474216,1.77208555363213,-2.64745750630747,0.157849349331817,1.61525692462266,-0.74571839491771,-0.409174740195779,1.21867549914063,24.95,0
8528.0,0.447395553302475,2.48195386638743,-5.66081393141405,4.4559228120932,-2.4437797540431,-2.18504026247234,-4.71614294470093,1.24980325173147,-0.718326066573691,-5.3903302556601,6.45418752494833,-8.48534657377678,0.635281408794591,-7.01990155916612,0.53981407134798,-4.6498642988132,-6.2883575087823,1.0,1
8614.0,-2.16992897559082,3.6396539992044,-4.50849778617728,2.73066814884895,-2.12269287053048,-2.34101682766366,-4.23525308290613,1.70353765763508,-1.30527913344307,-6.7167200227127,6.35361231915591,-8.60164826276464,0.449930038237225,-7.50616937408145,-0.438081781812467,-3.69451599830956,-6.30475338603049,1.0,1
8757.0,-1.86375555343732,3.44264397684973,-4.46825973145511,2.80533625940251,-2.1184124774924,-2.33228488731467,-4.2612371974404,1.70168184397858,-1.43939587542941,-6.99990663386522,6.31620967716699,-8.67081800476226,0.316023991908777,-7.41771206475053,-0.436537471366146,-3.65280196004741,-6.29314531907376,1.0,1
9034.0,1.21552129319621,0.387111103265898,0.411011730477624,0.851456529949995,-0.148630870144225,-0.566011573971874,-0.112477935815934,-0.121581784425855,1.37829443023291,-0.684928780400009,1.02983933826493,-2.41361418131542,1.41949812635927,1.26039407665386,0.655241800347007,0.176889682628941,1.0297456277109,1.98,0
9462.0,-0.422305385079039,0.869169856688034,1.56768193367193,1.37510617421381,0.706419816454825,0.523634213385271,0.296226994153798,0.145385551141864,0.599649812536597,-0.490681259505687,1.76616772791721,-1.60248857342233,1.76711694665496,1.60917126753409,-1.23319276541844,-0.970612227859505,0.981936395530658,0.99,0
9552.0,-0.253092148916671,2.39032173417653,-4.18398486097197,0.674120596873027,2.84284563589401,2.29142744467971,-0.462392309987698,1.51693121221422,0.856531483436492,-1.32855137766026,1.63406643042029,-3.01358229677802,1.47979664154839,-1.44959730007001,0.489931664605406,1.33815390522947,3.37952942338734,1.49,0
10986.0,1.13815960371013,-0.327809901011804,0.600767042173436,0.196632092351572,-0.435664114620193,0.508408932401046,-0.682680733373016,0.321609686434461,2.08524262038234,-0.595042915648317,2.07333859240659,-2.17142406123717,-0.435310036669321,1.83427684431509,-1.02650300558728,-0.701498944467477,1.3430480838138,3.3,0
11092.0,0.378274504006009,3.91479678866992,-5.72687201536627,6.09414095882864,1.69887526405022,-2.8073139468834,-0.591118212837213,-0.123495593086659,-2.53071281390832,-5.15309460989926,4.65408842254301,-7.83953899762349,1.37181858033581,-9.63468971263612,-0.739596855842826,-0.663203945673478,0.891934540534899,1.0,1
11284.0,1.11314948134689,-0.0279897845533481,0.81133786296982,0.989920563010397,-0.466151806614679,0.110587321875035,-0.417447699826473,0.109771487640968,1.68812458980314,-0.450498723139464,2.19312549762874,-1.41590583189992,1.01542159458125,1.56610140032678,-1.55490770309459,-0.530549497040542,0.948642902902887,14.0,0
11485.0,1.2446090549884,-0.0873388995952775,0.797421397101928,0.47926237862496,-0.925102975603153,-0.925108161465965,-0.333594911224154,-0.194455943231376,2.15073747718854,-0.710687493129344,0.418373895194336,-2.29325662808785,0.821169027394259,1.36382469561628,-0.987535385541782,-0.458736988260824,1.08237449846376,4.06,0
11635.0,0.919136507326981,4.19963266902077,-7.53560659365729,7.42694037455047,1.11821533001319,-2.88672235145027,-1.34103599607144,0.363933268353337,-2.20322443100109,-4.13784019622865,4.57011280759332,-7.62916958856017,1.73391746350254,-9.44037499459843,-0.0233533498971062,-1.23395828198259,1.63200885764087,1.0,1
11764.0,-3.00853209990191,-2.19885330658078,1.07935586828389,0.704851663696736,1.0726831139715,-0.806030833497974,-0.0711225952422932,-0.248794554135637,1.7510691248003,-0.242570909267893,1.56664879962376,-2.02910276780494,1.30117032062829,1.1379696188362,-1.27075557963803,-0.223021932066999,0.651546037726444,39.6,0
12093.0,-4.69679522444504,2.69386747884008,-4.47513271259153,5.4676845487781,-1.55675807549758,-1.54942028904253,-4.10421487278526,0.553934075416293,-1.49846813107494,-4.59495176285009,5.27550585077254,-11.3490285500915,0.374549235103921,-8.13869488434773,0.548570894168134,-6.65359434741365,-10.2467554066001,0.0,1
12095.0,-4.72771265581559,3.04446910225824,-5.59835426695611,5.92819080241929,-2.19076972938784,-1.52932296564747,-4.48742195988547,0.916391814103266,-1.3070104231933,-4.13889121357616,5.14940878300581,-11.1240186070579,0.543067765541171,-7.84094220494304,0.743633944785042,-6.77706923974191,-9.93176515376766,30.39,1
12354.0,-0.713104570090146,0.642294691543221,2.07950700382602,-1.18682816389772,0.288227028100882,-0.330860241198734,0.616167548574357,-0.12682598787812,0.99803974053968,-0.798874525589556,2.81263803561917,-1.30312944288653,2.40456948180408,1.234174558559,-0.760237098984515,0.289705590581524,0.0036615853827926,23.0,0
12393.0,-4.06400473842815,3.10093489093256,-1.18849800365476,3.26463274045175,-1.90356235801726,0.3203505872957,-0.954940039087007,-3.27753491983773,2.82082866173719,1.01511287978593,3.18718689736493,-7.00432728360605,0.872710605485111,-6.22060535304292,-0.904444629573358,-3.07509188469837,-5.04473569177435,179.66,1
12597.0,-2.58961719821269,7.01671438495857,-13.7054072869097,10.3432280604117,-2.95446103475574,-3.05511578527804,-9.3012886151434,3.34957336071614,-5.65421202641103,-11.853866972601,11.6692047358121,-17.2286622386187,0.0555715664836118,-18.4937733551053,-0.304172113519045,-10.6294973901353,-14.4412111342765,1.0,1
13126.0,-2.88004235163471,5.22544230971559,-11.0633302799459,6.68995065770063,-5.7599239886738,-2.24403079081521,-11.1999752166959,4.01472180864313,-3.42930426351801,-11.5619497720699,10.446846814514,-15.4790524832016,0.734441608104148,-13.8837785491112,0.821439545395249,-11.911483017197,-18.1030037037729,1.0,1
13495.0,-0.178546539855382,0.645601559023329,0.44861411372022,0.963357832996944,2.1187508524356,4.47283651852674,-0.545507664840535,0.980204500034674,1.36234492676795,-0.356999877761731,0.0633611861334165,-2.48344720578264,1.46691906145303,1.14736704720594,-0.844734950752871,-0.983265437851183,0.984334544500381,9.0,0
