X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
0.5062784714875873,-0.2313223276918222,0.7597708591258453,-0.1729265830014068,-0.6875238319049674,-0.5568147576570665,-1.3813690117576525,1.6336903828917444,-0.8691292424979301,0.3706139719478557,0.615057140189363,-0.4165940456521597,-1.1759798037671092,0.1134943462257422,-0.5392295367895669,1
0.0172195827305605,1.530047441561629,0.6768376541110072,1.5336228457329233,-0.5160265317217283,0.9491660702381608,-1.180669262043574,1.8950205550888104,-1.2117682074893643,-1.081109347824113,-1.0670387702705295,-0.6118288167399027,0.8468537431799008,-0.8123813546900387,0.8235461198419735,0
1.436089346182016,0.0380780193964591,-0.1205010582233246,0.9149553330102238,-1.504148530947979,0.4438928390428866,-0.6963850036851342,0.2450129926886243,1.221165750004087,-1.3872865134308665,-1.7620475565910585,-0.5564657778499762,0.130129438098042,0.5172102161589602,1.056730430775678,0
-0.9263374673136506,-0.6652421577496426,-0.1068526100829491,-1.1116273304811477,-0.1278670368162107,0.7467422428108753,-0.3459431479359205,0.8481435450405819,0.3749440085596946,-0.9512987964965196,1.0973592426762973,0.7543687259322099,-0.2211830278467662,-0.4305092895923585,0.75687526546332,1
-0.3509527421380881,-0.0447087567595853,-0.4217768643876304,1.3597718933283136,-1.6196898655166263,-0.6459081732622967,-1.7179752638447965,-0.598477374270127,1.0260141257072977,-0.1346440918247952,-0.9889876988696386,0.5130478674102508,-0.8861126513476503,0.2472881256277393,-0.0166641332979435,0
-1.6183765656674622,0.9215169693346942,-1.0474080504160517,0.5165849695700944,-0.1393703082739011,0.6750818408121937,-0.7059056903467906,0.6071740216429682,-0.2332020300591821,1.03814669602009,1.3657354429052175,-0.4316364340859379,-1.4925959941304103,0.9462932468295944,-0.0676527765987815,1
1.6666632592275232,-0.9134585796322228,-0.0987208944556729,0.8174671266983724,-0.0512358355321915,-0.3072462256617315,-1.092240374329447,1.578988382584734,1.3690945827628511,0.8264223241917663,-1.0506263771278028,0.6255845936750005,0.3070392372518218,-0.2232715884333095,-0.2253514850441997,0
-1.498635497149212,0.2438909416204509,1.4336250198209464,0.5259372802546505,-0.3927262384258175,-0.9809467270133696,-0.6509722221540439,0.9528612930219094,-0.7708136306140894,0.1914507159573525,-1.1849737061487902,-0.3714620210876854,-1.1929733710191368,-1.7759822469618929,0.6621687539474996,0
-1.5618785717244308,2.0988412303524395,0.4515474912395065,-0.6581752741371039,0.1466325876461747,-0.058607075782472,-0.9524715862626087,0.3889212199481666,-0.2407025718473096,0.2665216499782007,-1.0737329385743148,0.592521009760872,-1.0300950764894898,0.6301079955837326,-0.2589588347675133,0
0.0717778262376933,0.7460195947358699,-2.673003643884066,0.806774035712389,-0.0115526789765571,0.4596260372158683,-0.7824792246436132,0.5723273804975716,1.7165403158774717,-0.5344696758417209,1.313452818014012,-0.2622281372338321,-2.2182355303124166,-1.132978094691267,-1.2457661641136228,1
-0.2322020233691077,0.4268686499606571,1.4980433353899014,-0.8029084101325713,-1.0297235976860797,-0.017226182776344,-1.593839395411042,1.124927706590746,-1.930785361029662,0.0240360782863058,0.9618348455602656,-0.0988374866483103,1.9569041754858605,-0.7490791985096188,0.917165663986085,1
0.6513309519952039,-0.4564956095040957,0.160685498125653,1.1974885400381745,1.385575233941481,1.509240019827501,-0.0926887611440172,2.91212298544022,0.3821171705925179,1.6147832542473273,-1.0301413929163523,1.3593852232307442,-1.7951291966198684,-1.366211590902226,1.3446851732306149,0
-0.8330082558394399,-0.8798393061009868,0.4180914275066016,-0.2899211530250153,0.8023327778844658,-0.4378221228616522,-0.2956703465467749,1.0732557380474217,-0.8998579716352683,-0.6749378569134983,-1.7256944886956864,0.1007358081213449,0.8277752143719177,2.177554188680773,0.4955165241448956,0
0.3553688554709645,-1.1139625648251814,-0.9437910910215416,-0.3842681692925648,0.9645415731366714,-1.2621394297883517,-0.2703647128074217,0.109187508510583,0.8006528811128376,-0.3491426171312394,1.7183551312047447,2.0817516124866726,-0.7839853232605749,0.8344534120127188,0.187231076865294,1
1.1625736681878402,-0.2671374859417547,0.0418959211542764,-1.98468794144591,-0.5209685512310958,-0.1034627898469234,-0.6181840612246472,2.317042812002525,-0.4895706470306716,2.6366691419455885,-1.5780705974919025,-1.0504376287559674,0.4403539938779136,0.8461184692959337,1.1535028497815438,0
1.041696557520979,-0.0326976363839733,-0.1205446678506812,-0.9223846290616872,-1.754952237335574,0.2442085948870853,-1.7582014490668103,1.0494288160546985,0.7153986180867128,-1.8870935241978417,0.8706564599534856,-0.6539007570945464,-0.1322327291701942,1.4391165341989665,-0.1286359218295392,1
-0.0162262087042952,0.756540787187405,-0.7135564909387535,0.706902280626921,-0.4002884813290898,-0.0393139384998335,-1.19243726180943,1.5225329629170257,-0.1617713846388359,0.2446703490709576,0.61830047668637,-0.6069316273554748,0.5722367269445582,2.5345325686061364,0.1980228005780707,1
-0.0656804728069883,-1.2772576684399324,-0.164053323088811,0.4758403768439667,0.2061867036845048,0.1517491409755004,-0.5644392931716911,0.2692583158221467,-0.6418442618734426,0.0316340161789149,1.5082252148186424,0.2553570313168375,-0.5093326504848509,0.2292668410954128,0.1953603967588828,1
